partner;marriage;break;divorce;eductaion;work;sep_from_par;child;partner;marriage;break;divorce;eductaion;work;sep_from_par;child;partner marriage;partner break;partner divorce;partner education;partner work;partner separation from parents;partner child;marriage break;marriage divorce;marriage education;marriage work;marriage separation from parents;marriage child;break divorce;break education;break work;break separation from parents;break child;divorce education;divorce work;divorce separation from parents;divorce child;education work;education separation from parents;education child;work separation from parents;work child;separation from parents child;education type;locality;religion;how often;generation;gender
0;1;0;0;1;1;1;1;;254;;;273;262;254;260;>;n;n;>;>;>;>;<;<;<;<;=;<;n;>;>;>;>;>;>;>;>;>;>;>;>;>;<;higher;town;yes;sev_a_year;10g;m
0;1;0;1;1;1;1;1;;238;;385;267;294;238;506;>;n;>;>;>;>;>;<;<;<;<;=;<;>;>;>;>;>;>;>;>;<;<;>;<;>;<;<;higher;town;yes;never;6g;m
1;1;1;1;1;1;1;1;310;282;458;308;355;278;308;308;>;<;>;<;>;>;>;<;<;<;>;<;<;>;>;>;>;>;<;>;=;=;>;>;>;<;<;=;higher;town;yes;never;6g;m
0;0;0;0;1;1;0;0;;;;;541;242;;;n;n;n;>;>;n;n;n;n;>;>;n;n;n;>;>;n;n;>;>;n;n;>;<;<;<;<;n;higher;town;yes;never;6g;f
0;1;0;0;1;1;1;1;;278;;;242;267;209;343;>;n;n;>;>;>;>;<;<;>;>;>;<;n;>;>;>;>;>;>;>;>;<;>;<;>;<;<;professional;town;yes;sev_a_year;6g;m
0;1;0;0;1;1;1;1;;254;;;213;256;254;385;>;n;n;>;>;>;>;<;<;>;<;=;<;n;>;>;>;>;>;>;>;>;<;<;<;>;<;<;general;town;yes;never;7g;f
0;1;0;1;1;1;1;1;;270;;326;259;261;466;285;>;n;>;>;>;>;>;<;<;>;>;<;<;>;>;>;>;>;>;>;<;>;<;<;<;<;<;>;higher;town;yes;sev_a_year;7g;m
0;1;0;0;1;0;1;1;;244;;;227;;244;264;>;n;n;>;n;>;>;<;<;>;<;=;<;n;>;n;>;>;>;n;>;>;<;<;<;>;>;<;general;town;yes;never;7g;f
0;0;0;0;1;1;1;0;;;;;264;254;207;;n;n;n;>;>;>;n;n;n;>;>;>;n;n;>;>;>;n;>;>;>;n;>;>;<;>;<;<;higher;town;yes;never;6g;f
0;1;0;0;1;1;1;1;;301;;;263;264;206;353;>;n;n;>;>;>;>;<;<;>;>;>;<;n;>;>;>;>;>;>;>;>;<;>;<;>;<;<;higher;town;yes;never;4g;f
0;0;0;0;1;1;0;0;;;;;215;324;;;n;n;n;>;>;n;n;n;n;>;>;n;n;n;>;>;n;n;>;>;n;n;<;<;<;<;<;n;general;village;yes;never;10g;m
0;0;0;0;1;0;0;0;;;;;212;;;;n;n;n;>;n;n;n;n;n;>;n;n;n;n;>;n;n;n;>;n;n;n;<;<;<;n;n;n;general;village;yes;never;10g;f
0;1;0;0;1;1;1;1;;271;;;270;333;271;293;>;n;n;>;>;>;>;<;<;>;<;=;<;n;>;>;>;>;>;>;>;>;<;<;<;>;>;<;higher;village;yes;never;10g;f
0;1;0;0;1;1;0;1;;284;;;256;291;;333;>;n;n;>;>;n;>;<;<;>;<;<;<;n;>;>;n;>;>;>;n;>;<;<;<;<;<;>;professional;village;yes;never;8g;m
0;0;0;0;1;1;1;1;;;;;230;326;230;239;n;n;n;>;>;>;>;n;n;>;>;>;>;n;>;>;>;>;>;>;>;>;<;=;<;>;>;<;general;village;yes;never;8g;f
0;1;0;0;1;1;1;1;;205;;;245;201;205;232;>;n;n;>;>;>;>;<;<;<;>;=;<;n;>;>;>;>;>;>;>;>;>;>;>;<;<;<;professional;village;yes;never;9g;f
0;0;0;0;1;1;0;0;;;;;238;238;;;n;n;n;>;>;n;n;n;n;>;>;n;n;n;>;>;n;n;>;>;n;n;=;<;<;<;<;n;professional;village;yes;never;6g;f
0;1;0;0;1;0;1;1;;235;;;211;;235;297;>;n;n;>;n;>;>;<;<;>;<;=;<;n;>;n;>;>;>;n;>;>;<;<;<;>;>;<;general;village;yes;never;11g;f
0;1;0;0;1;1;1;1;;288;;;204;310;207;302;>;n;n;>;>;>;>;<;<;>;<;>;<;n;>;>;>;>;>;>;>;>;<;<;<;>;>;<;general;village;yes;min_once_a_month;9g;m
0;0;0;0;1;0;0;0;;;;;211;;;;n;n;n;>;n;n;n;n;n;>;n;n;n;n;>;n;n;n;>;n;n;n;<;<;<;n;n;n;general;village;yes;never;10g;m
0;1;0;0;1;1;1;1;;310;;;283;256;310;323;>;n;n;>;>;>;>;<;<;>;>;=;<;n;>;>;>;>;>;>;>;>;>;<;<;<;<;<;general;village;yes;never;7g;f
0;1;0;0;1;1;1;1;;297;;;213;235;237;311;>;n;n;>;>;>;>;<;<;>;>;>;<;n;>;>;>;>;>;>;>;>;<;<;<;<;<;<;general;village;yes;never;7g;m
0;1;0;0;1;1;1;1;;345;;;190;285;348;367;>;n;n;>;>;>;>;<;<;>;>;<;<;n;>;>;>;>;>;>;>;>;<;<;<;<;<;<;general;village;yes;never;4g;m
0;0;0;0;1;1;1;1;;;;;292;282;330;355;n;n;n;>;>;>;>;n;n;>;>;>;>;n;>;>;>;>;>;>;>;>;>;<;<;<;<;<;higher;village;yes;never;3g;f
0;1;0;0;1;1;0;1;;331;;;335;348;;360;>;n;n;>;>;n;>;<;<;<;<;<;<;n;>;>;n;>;>;>;n;>;<;<;<;<;<;>;higher;village;yes;never;6g;m
0;1;0;0;1;1;1;1;;307;;;228;228;203;322;>;n;n;>;>;>;>;<;<;>;>;>;<;n;>;>;>;>;>;>;>;>;=;>;<;>;<;<;general;village;yes;sev_a_year;9g;m
0;1;0;0;1;0;1;1;;235;;;228;;355;246;>;n;n;>;n;>;>;<;<;>;<;<;<;n;>;n;>;>;>;n;>;>;<;<;<;>;>;>;general;village;yes;min_once_a_month;8g;f
0;1;0;0;1;1;1;1;;252;;;225;239;252;265;>;n;n;>;>;>;>;<;<;>;>;=;<;n;>;>;>;>;>;>;>;>;<;<;<;<;<;<;general;village;yes;never;8g;f
0;1;0;0;1;0;1;1;;239;;;229;;241;248;>;n;n;>;n;>;>;<;<;>;<;<;<;n;>;n;>;>;>;n;>;>;<;<;<;>;>;<;general;village;yes;never;8g;f
0;1;0;0;1;1;1;1;;239;;;214;270;239;264;>;n;n;>;>;>;>;<;<;>;<;=;<;n;>;>;>;>;>;>;>;>;<;<;<;>;>;<;general;village;yes;never;7g;f
0;0;0;0;1;1;1;1;;;;;226;454;265;300;n;n;n;>;>;>;>;n;n;>;>;>;>;n;>;>;>;>;>;>;>;>;<;<;<;>;>;<;general;village;yes;sev_a_year;6g;f
0;1;0;0;1;1;1;1;;239;;;215;392;239;264;>;n;n;>;>;>;>;<;<;>;<;=;<;n;>;>;>;>;>;>;>;>;<;<;<;>;>;<;general;village;yes;never;8g;f
0;0;0;0;1;1;1;0;;;;;277;279;220;;n;n;n;>;>;>;n;n;n;>;>;>;n;n;>;>;>;n;>;>;>;n;<;>;<;>;<;<;higher;village;yes;never;11g;f
0;1;0;0;1;1;1;1;;293;;;293;276;214;280;>;n;n;>;>;>;>;<;<;=;>;>;>;n;>;>;>;>;>;>;>;>;>;>;>;>;<;<;higher;village;yes;min_once_a_month;8g;m
0;0;0;0;1;1;0;0;;;;;271;274;;;n;n;n;>;>;n;n;n;n;>;>;n;n;n;>;>;n;n;>;>;n;n;<;<;<;<;<;n;higher;village;yes;never;9g;f
0;1;0;0;1;1;1;1;;336;;;225;269;339;352;>;n;n;>;>;>;>;<;<;>;>;<;<;n;>;>;>;>;>;>;>;>;<;<;<;<;<;<;general;village;yes;min_once_a_month;4g;m
0;1;0;0;1;1;0;1;;324;;;261;259;;337;>;n;n;>;>;n;>;<;<;>;>;<;<;n;>;>;n;>;>;>;n;>;>;<;<;<;<;>;higher;village;yes;min_once_a_month;8g;m
0;0;0;0;1;1;1;0;;;;;274;277;229;;n;n;n;>;>;>;n;n;n;>;>;>;n;n;>;>;>;n;>;>;>;n;<;>;<;>;<;<;professional;village;yes;never;11g;f
0;1;0;0;1;1;1;1;;297;;;147;431;297;298;>;n;n;>;>;>;>;<;<;>;<;=;<;n;>;>;>;>;>;>;>;>;<;<;<;>;>;<;general;village;yes;never;3g;f
0;1;0;0;1;1;1;1;;323;;;381;262;323;348;>;n;n;>;>;>;>;<;<;<;>;=;<;n;>;>;>;>;>;>;>;>;>;>;>;<;<;<;higher;village;yes;never;5g;f
0;1;0;0;1;1;1;1;;324;;;245;229;212;343;>;n;n;>;>;>;>;<;<;>;>;>;<;n;>;>;>;>;>;>;>;>;>;>;<;>;<;<;general;village;yes;min_once_a_month;8g;m
0;1;0;0;1;1;1;1;;326;;;233;302;225;343;>;n;n;>;>;>;>;<;<;>;>;>;<;n;>;>;>;>;>;>;>;>;<;>;<;>;<;<;general;village;yes;min_once_a_month;5g;m
0;1;0;0;1;0;1;1;;217;;;235;;217;234;>;n;n;>;n;>;>;<;<;<;<;=;<;n;>;n;>;>;>;n;>;>;<;>;>;>;>;<;general;village;yes;never;9g;f
0;1;0;0;1;1;1;1;;242;;;233;247;242;252;>;n;n;>;>;>;>;<;<;>;<;=;<;n;>;>;>;>;>;>;>;>;<;<;<;>;<;<;general;village;yes;never;7g;f
0;1;0;0;1;1;1;1;;317;;;281;214;209;343;>;n;n;>;>;>;>;<;<;>;>;>;<;n;>;>;>;>;>;>;>;>;>;>;<;>;<;<;general;village;yes;min_once_a_month;6g;m
0;1;0;0;1;0;1;1;;211;;;220;;211;221;>;n;n;>;n;>;>;<;<;<;<;=;<;n;>;n;>;>;>;n;>;>;<;>;<;>;>;<;general;village;yes;never;10g;f
0;1;0;0;1;1;1;1;;285;;;224;244;285;299;>;n;n;>;>;>;>;<;<;>;>;=;<;n;>;>;>;>;>;>;>;>;<;<;<;<;<;<;general;village;yes;never;4g;f
0;1;0;0;1;1;1;1;;222;;;271;271;222;334;>;n;n;>;>;>;>;<;<;<;<;=;<;n;>;>;>;>;>;>;>;>;=;>;<;>;<;<;professional;village;yes;never;3g;f
0;0;0;0;1;0;1;1;;;;;213;;353;279;n;n;n;>;n;>;>;n;n;>;n;>;>;n;>;n;>;>;>;n;>;>;<;<;<;>;>;>;general;village;yes;never;7g;f
0;1;0;0;1;0;1;1;;230;;;241;;230;256;>;n;n;>;n;>;>;<;<;<;<;=;<;n;>;n;>;>;>;n;>;>;<;>;<;>;>;<;general;village;yes;never;9g;f
0;1;0;0;1;1;0;1;;311;;;481;313;;344;>;n;n;>;>;n;>;<;<;<;<;<;<;n;>;>;n;>;>;>;n;>;>;<;>;<;<;>;general;village;yes;never;7g;m
0;1;0;0;1;1;1;1;;373;;;219;316;373;409;>;n;n;>;>;>;>;<;<;>;>;=;<;n;>;>;>;>;>;>;>;>;<;<;<;<;<;<;general;village;yes;never;6g;m
0;1;0;0;1;1;1;1;;212;;;704;263;616;453;>;n;n;>;>;>;>;<;<;<;<;<;<;n;>;>;>;>;>;>;>;>;>;>;>;<;<;>;professional;village;yes;never;3g;f
0;0;0;0;1;0;0;0;;;;;211;;;;n;n;n;>;n;n;n;n;n;>;n;n;n;n;>;n;n;n;>;n;n;n;<;<;<;n;n;n;general;village;yes;never;11g;m
0;1;0;0;1;1;1;1;;305;;;474;235;212;320;>;n;n;>;>;>;>;<;<;<;>;>;<;n;>;>;>;>;>;>;>;>;>;>;>;>;<;<;professional;village;yes;never;8g;m
0;1;0;0;1;1;1;1;;293;;;280;388;341;320;>;n;n;>;>;>;>;<;<;>;<;<;<;n;>;>;>;>;>;>;>;>;<;<;<;>;>;>;general;village;yes;never;8g;m
0;1;0;0;1;1;1;1;;284;;;214;325;284;298;>;n;n;>;>;>;>;<;<;>;<;=;<;n;>;>;>;>;>;>;>;>;<;<;<;>;>;<;general;village;yes;never;7g;f
0;1;0;0;1;1;1;1;;275;;;285;309;346;289;>;n;n;>;>;>;>;<;<;<;<;<;<;n;>;>;>;>;>;>;>;>;<;<;<;<;>;>;general;village;yes;never;8g;f
0;0;0;0;1;1;0;0;;;;;240;326;;;n;n;n;>;>;n;n;n;n;>;>;n;n;n;>;>;n;n;>;>;n;n;<;<;<;<;<;n;professional;village;yes;never;8g;f
0;0;0;0;1;1;0;0;;;;;214;224;;;n;n;n;>;>;n;n;n;n;>;>;n;n;n;>;>;n;n;>;>;n;n;<;<;<;<;<;n;general;village;yes;sev_a_year;11g;m
0;1;0;0;1;1;1;1;;282;;;203;238;282;298;>;n;n;>;>;>;>;<;<;>;>;=;<;n;>;>;>;>;>;>;>;>;<;<;<;<;<;<;general;village;yes;min_once_a_month;3g;m
0;0;0;0;1;1;1;0;;;;;222;253;497;;n;n;n;>;>;>;n;n;n;>;>;>;n;n;>;>;>;n;>;>;>;n;<;<;<;<;<;<;general;village;yes;never;3g;f
0;0;0;0;1;1;1;1;;;;;163;221;221;236;n;n;n;>;>;>;>;n;n;>;>;>;>;n;>;>;>;>;>;>;>;>;<;<;<;=;<;<;general;village;yes;never;1g;f
0;1;0;0;1;1;1;1;;305;;;232;504;459;311;>;n;n;>;>;>;>;<;<;>;<;<;<;n;>;>;>;>;>;>;>;>;<;<;<;>;>;>;general;village;yes;never;6g;m
0;1;0;0;1;0;1;1;;309;;;212;;310;335;>;n;n;>;n;>;>;<;<;>;<;<;<;n;>;n;>;>;>;n;>;>;<;<;<;>;>;<;general;village;yes;never;7g;f
0;1;0;0;1;1;1;1;;227;;;243;330;227;242;>;n;n;>;>;>;>;<;<;<;<;=;<;n;>;>;>;>;>;>;>;>;<;>;>;>;>;<;professional;village;yes;never;7g;f
0;1;0;0;1;1;1;0;;353;;;279;281;221;;>;n;n;>;>;>;n;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;<;>;<;>;<;<;higher;village;yes;never;9g;m
0;1;0;0;1;0;1;1;;314;;;231;;315;323;>;n;n;>;n;>;>;<;<;>;<;<;<;n;>;n;>;>;>;n;>;>;<;<;<;>;>;<;general;village;yes;never;8g;f
0;1;0;0;1;1;1;1;;339;;;270;297;282;354;>;n;n;>;>;>;>;<;<;>;>;>;<;n;>;>;>;>;>;>;>;>;<;<;<;>;<;<;higher;village;no;never;7g;f
0;1;0;0;1;1;1;1;;255;;;303;303;255;289;>;n;n;>;>;>;>;<;<;<;<;=;<;n;>;>;>;>;>;>;>;>;=;>;>;>;>;<;higher;village;yes;min_once_a_month;11g;f
0;1;0;0;1;1;1;1;;502;;;270;284;508;512;>;n;n;>;>;>;>;<;<;>;>;<;<;n;>;>;>;>;>;>;>;>;<;<;<;<;<;<;professional;village;yes;never;5g;m
0;1;0;0;1;1;1;1;;295;;;212;240;295;311;>;n;n;>;>;>;>;<;<;>;>;=;<;n;>;>;>;>;>;>;>;>;<;<;<;<;<;<;general;village;yes;sev_a_year;7g;m
1;0;0;0;1;1;0;0;225;;;;300;315;;;<;<;<;<;<;<;<;n;n;>;>;n;n;n;>;>;n;n;>;>;n;n;<;<;<;<;<;n;higher;village;yes;never;11g;f
1;1;0;0;1;1;1;1;348;349;;;225;234;217;375;<;<;<;>;>;>;<;<;<;>;>;>;<;n;>;>;>;>;>;>;>;>;<;>;<;>;<;<;general;village;yes;never;5g;m
0;1;0;0;1;1;1;1;;356;;;233;264;376;376;>;n;n;>;>;>;>;<;<;>;>;<;<;n;>;>;>;>;>;>;>;>;<;<;<;<;<;=;general;village;yes;never;7g;m
1;1;0;0;1;1;1;1;234;235;;;244;324;235;240;<;<;<;<;<;<;<;<;<;<;<;=;<;n;>;>;>;>;>;>;>;>;<;>;>;>;>;<;professional;village;yes;never;9g;f
0;0;0;0;1;1;1;0;;;;;276;279;255;;n;n;n;>;>;>;n;n;n;>;>;>;n;n;>;>;>;n;>;>;>;n;<;>;<;>;<;<;higher;village;yes;never;11g;f
0;1;0;0;1;1;1;1;;245;;;230;325;244;252;>;n;n;>;>;>;>;<;<;>;<;>;<;n;>;>;>;>;>;>;>;>;<;<;<;>;>;<;general;village;yes;never;6g;f
0;1;0;0;1;1;1;1;;361;;;167;430;155;378;>;n;n;>;>;>;>;<;<;>;<;>;<;n;>;>;>;>;>;>;>;>;<;>;<;>;>;<;general;village;yes;sev_a_year;2g;f
0;1;0;0;1;1;1;1;;314;;;373;429;318;338;>;n;n;>;>;>;>;<;<;<;<;<;<;n;>;>;>;>;>;>;>;>;<;>;>;>;>;<;general;village;yes;min_once_a_month;2g;m
0;1;0;0;1;1;1;1;;277;;;202;222;277;345;>;n;n;>;>;>;>;<;<;>;>;=;<;n;>;>;>;>;>;>;>;>;<;<;<;<;<;<;general;village;yes;never;2g;f
0;1;0;0;1;0;1;1;;232;;;244;;224;254;>;n;n;>;n;>;>;<;<;<;<;>;<;n;>;n;>;>;>;n;>;>;<;>;<;>;>;<;general;village;yes;never;8g;f
0;1;0;0;1;1;1;1;;266;;;229;222;314;291;>;n;n;>;>;>;>;<;<;>;>;<;<;n;>;>;>;>;>;>;>;>;>;<;<;<;<;>;general;village;yes;sev_a_year;8g;m
0;1;0;0;1;1;1;1;;320;;;312;256;216;335;>;n;n;>;>;>;>;<;<;>;>;>;<;n;>;>;>;>;>;>;>;>;>;>;<;>;<;<;general;village;yes;sev_a_year;6g;m
0;1;0;0;1;1;1;1;;253;;;214;313;331;264;>;n;n;>;>;>;>;<;<;>;<;<;<;n;>;>;>;>;>;>;>;>;<;<;<;<;>;>;general;village;yes;sev_a_year;7g;m
0;1;0;0;1;1;1;1;;275;;;212;255;275;294;>;n;n;>;>;>;>;<;<;>;>;=;<;n;>;>;>;>;>;>;>;>;<;<;<;<;<;<;general;village;yes;never;5g;f
0;1;0;0;1;1;0;1;;308;;;227;154;;322;>;n;n;>;>;n;>;<;<;>;>;<;<;n;>;>;n;>;>;>;n;>;>;<;<;<;<;>;general;village;yes;min_once_a_month;9g;m
0;1;0;0;1;1;1;1;;321;;;212;451;211;335;>;n;n;>;>;>;>;<;<;>;<;>;<;n;>;>;>;>;>;>;>;>;<;>;<;>;>;<;general;village;yes;sev_a_year;9g;m
0;0;0;0;1;1;1;1;;;;;225;285;219;271;n;n;n;>;>;>;>;n;n;>;>;>;>;n;>;>;>;>;>;>;>;>;<;>;<;>;>;<;general;village;yes;never;7g;f
0;1;0;0;1;1;1;1;;292;;;227;282;292;306;>;n;n;>;>;>;>;<;<;>;>;=;<;n;>;>;>;>;>;>;>;>;<;<;<;<;<;<;general;village;yes;never;6g;f
0;1;0;0;1;1;1;1;;334;;;195;339;334;347;>;n;n;>;>;>;>;<;<;>;<;=;<;n;>;>;>;>;>;>;>;>;<;<;<;>;<;<;general;village;yes;never;3g;f
0;0;0;0;1;1;1;1;;;;;245;245;284;298;n;n;n;>;>;>;>;n;n;>;>;>;>;n;>;>;>;>;>;>;>;>;=;<;<;<;<;<;general;village;yes;never;3g;f
0;1;0;0;1;1;0;1;;329;;;244;364;;338;>;n;n;>;>;n;>;<;<;>;<;<;<;n;>;>;n;>;>;>;n;>;<;<;<;<;>;>;general;village;yes;min_once_a_month;8g;m
0;0;0;0;1;0;0;0;;;;;206;;;;n;n;n;>;n;n;n;n;n;>;n;n;n;n;>;n;n;n;>;n;n;n;<;<;<;n;n;n;general;village;yes;sev_a_year;9g;f
0;1;0;0;1;1;0;1;;271;;;221;277;;393;>;n;n;>;>;n;>;<;<;>;<;<;<;n;>;>;n;>;>;>;n;>;<;<;<;<;<;>;general;village;yes;never;8g;m
0;1;0;0;1;1;1;1;;357;;;165;209;329;380;>;n;n;>;>;>;>;<;<;>;>;>;<;n;>;>;>;>;>;>;>;>;<;<;<;<;<;<;general;village;yes;min_once_a_month;1g;m
0;1;0;0;1;1;1;1;;332;;;229;308;332;346;>;n;n;>;>;>;>;<;<;>;>;=;<;n;>;>;>;>;>;>;>;>;<;<;<;<;<;<;general;village;yes;once_a_week;7g;m
0;0;1;0;1;1;1;0;;;327;;249;292;267;;n;>;n;>;>;>;n;>;n;>;>;>;n;<;>;>;>;<;>;>;>;n;<;<;<;>;<;<;professional;village;yes;never;11g;f
0;0;0;0;1;1;1;0;;;;;227;503;259;;n;n;n;>;>;>;n;n;n;>;>;>;n;n;>;>;>;n;>;>;>;n;<;<;<;>;<;<;general;village;yes;never;8g;m
0;1;0;0;1;1;1;1;;217;;;204;430;217;412;>;n;n;>;>;>;>;<;<;>;<;=;<;n;>;>;>;>;>;>;>;>;<;<;<;>;>;<;general;village;yes;sev_a_year;3g;f
0;1;0;0;1;1;1;1;;317;;;318;318;317;333;>;n;n;>;>;>;>;<;<;<;<;=;<;n;>;>;>;>;>;>;>;>;=;>;<;>;<;<;higher;village;yes;never;6g;m
0;1;0;0;1;1;1;0;;298;;;249;249;343;;>;n;n;>;>;>;n;<;<;>;>;<;<;n;>;>;>;n;>;>;>;n;=;<;<;<;<;<;general;village;yes;never;9g;m
0;0;0;0;1;0;1;0;;;;;219;;241;;n;n;n;>;n;>;n;n;n;>;n;>;n;n;>;n;>;n;>;n;>;n;<;<;<;>;n;<;general;village;yes;sev_a_year;11g;m
0;1;0;0;1;1;1;1;;218;;;208;256;218;248;>;n;n;>;>;>;>;<;<;>;<;=;<;n;>;>;>;>;>;>;>;>;<;<;<;>;>;<;general;village;yes;never;10g;f
0;1;0;0;1;1;1;1;;263;;;231;323;263;289;>;n;n;>;>;>;>;<;<;>;<;=;<;n;>;>;>;>;>;>;>;>;<;<;<;>;>;<;general;village;yes;never;8g;f
0;1;0;0;1;0;1;1;;238;;;228;;238;263;>;n;n;>;n;>;>;<;<;>;<;=;<;n;>;n;>;>;>;n;>;>;<;<;<;>;>;<;general;village;yes;never;8g;f
0;0;0;0;1;0;0;0;;;;;156;;;;n;n;n;>;n;n;n;n;n;>;n;n;n;n;>;n;n;n;>;n;n;n;<;<;<;n;n;n;general;village;yes;never;6g;m
0;1;0;0;1;1;1;1;;274;;;252;209;274;287;>;n;n;>;>;>;>;<;<;>;>;=;<;n;>;>;>;>;>;>;>;>;>;<;<;<;<;<;professional;village;yes;sev_a_year;7g;m
0;1;0;0;1;1;1;1;;243;;;148;220;243;275;>;n;n;>;>;>;>;<;<;>;>;=;<;n;>;>;>;>;>;>;>;>;<;<;<;<;<;<;general;village;yes;never;2g;f
0;1;0;0;1;1;1;1;;245;;;205;311;227;260;>;n;n;>;>;>;>;<;<;>;<;>;<;n;>;>;>;>;>;>;>;>;<;<;<;>;>;<;general;village;yes;never;9g;m
0;1;0;0;1;1;1;1;;324;;;216;263;324;390;>;n;n;>;>;>;>;<;<;>;>;=;<;n;>;>;>;>;>;>;>;>;<;<;<;<;<;<;general;village;yes;never;5g;f
0;1;0;0;1;1;1;1;;240;;;278;304;395;314;>;n;n;>;>;>;>;<;<;<;<;<;<;n;>;>;>;>;>;>;>;>;<;<;<;<;<;>;higher;village;yes;never;5g;m
0;1;0;0;1;1;1;1;;238;;;219;238;238;273;>;n;n;>;>;>;>;<;<;>;=;=;<;n;>;>;>;>;>;>;>;>;<;<;<;=;<;<;general;village;yes;never;7g;f
0;1;0;0;1;1;1;1;;245;;;255;305;337;359;>;n;n;>;>;>;>;<;<;<;<;<;<;n;>;>;>;>;>;>;>;>;<;<;<;<;<;<;general;village;yes;never;7g;m
0;1;0;0;1;1;0;1;;321;;;240;281;;345;>;n;n;>;>;n;>;<;<;>;>;<;<;n;>;>;n;>;>;>;n;>;<;<;<;<;<;>;general;village;yes;never;8g;m
0;1;0;0;1;1;1;1;;239;;;229;208;239;410;>;n;n;>;>;>;>;<;<;>;>;=;<;n;>;>;>;>;>;>;>;>;>;<;<;<;<;<;general;village;yes;never;3g;f
0;1;0;0;1;1;1;1;;263;;;267;269;203;291;>;n;n;>;>;>;>;<;<;<;<;>;<;n;>;>;>;>;>;>;>;>;<;>;<;>;<;<;higher;village;yes;never;8g;f
0;1;0;0;1;1;1;1;;245;;;210;318;245;377;>;n;n;>;>;>;>;<;<;>;<;=;<;n;>;>;>;>;>;>;>;>;<;<;<;>;<;<;general;village;yes;never;6g;f
0;1;0;0;1;0;0;1;;204;;;220;;;218;>;n;n;>;n;n;>;<;<;<;<;<;<;n;>;n;n;>;>;n;n;>;<;<;>;n;>;>;general;village;yes;never;9g;f
0;0;0;0;1;1;1;1;;;;;166;259;224;388;n;n;n;>;>;>;>;n;n;>;>;>;>;n;>;>;>;>;>;>;>;>;<;<;<;>;<;<;general;village;yes;never;1g;f
0;1;0;0;1;1;1;1;;281;;;258;261;281;313;>;n;n;>;>;>;>;<;<;>;>;=;<;n;>;>;>;>;>;>;>;>;<;<;<;<;<;<;higher;village;yes;never;6g;f
0;1;0;0;1;1;1;1;;232;;;273;280;268;251;>;n;n;>;>;>;>;<;<;<;<;<;<;n;>;>;>;>;>;>;>;>;<;>;>;>;>;>;higher;village;yes;never;9g;m
0;0;0;0;1;1;1;1;;;;;152;255;234;317;n;n;n;>;>;>;>;n;n;>;>;>;>;n;>;>;>;>;>;>;>;>;<;<;<;>;<;<;general;village;yes;never;1g;f
0;1;0;0;1;1;1;1;;170;;;220;338;170;240;>;n;n;>;>;>;>;<;<;<;<;=;<;n;>;>;>;>;>;>;>;>;<;>;<;>;>;<;general;village;yes;never;10g;f
0;0;0;0;1;1;1;1;;;;;144;273;283;333;n;n;n;>;>;>;>;n;n;>;>;>;>;n;>;>;>;>;>;>;>;>;<;<;<;<;<;<;general;village;yes;never;3g;f
0;1;0;0;1;0;1;1;;207;;;221;;207;236;>;n;n;>;n;>;>;<;<;<;<;=;<;n;>;n;>;>;>;n;>;>;<;>;<;>;>;<;professional;village;yes;never;9g;f
0;1;0;0;1;1;1;1;;287;;;237;250;352;300;>;n;n;>;>;>;>;<;<;>;>;<;<;n;>;>;>;>;>;>;>;>;<;<;<;<;<;>;professional;village;yes;never;9g;m
0;1;0;0;1;1;1;1;;234;;;224;236;501;247;>;n;n;>;>;>;>;<;<;>;<;<;<;n;>;>;>;>;>;>;>;>;<;<;<;<;<;>;general;village;yes;never;6g;m
0;1;0;0;1;0;1;1;;268;;;239;;268;281;>;n;n;>;n;>;>;<;<;>;<;=;<;n;>;n;>;>;>;n;>;>;<;<;<;>;>;<;professional;village;yes;never;8g;f
0;1;0;0;1;1;1;1;;308;;;218;290;304;322;>;n;n;>;>;>;>;<;<;>;>;>;<;n;>;>;>;>;>;>;>;>;<;<;<;<;<;<;general;village;yes;never;8g;m
0;1;0;0;1;0;1;1;;285;;;222;;382;300;>;n;n;>;n;>;>;<;<;>;<;<;<;n;>;n;>;>;>;n;>;>;<;<;<;>;>;>;general;village;yes;never;9g;m
0;1;0;0;1;1;1;1;;250;;;255;260;250;322;>;n;n;>;>;>;>;<;<;<;<;=;<;n;>;>;>;>;>;>;>;>;<;>;<;>;<;<;professional;village;yes;never;6g;f
0;1;0;0;1;1;1;1;;320;;;269;260;308;321;>;n;n;>;>;>;>;<;<;>;>;>;<;n;>;>;>;>;>;>;>;>;>;<;<;<;<;<;general;village;yes;never;8g;f
0;1;0;0;1;1;1;1;;246;;;215;254;278;255;>;n;n;>;>;>;>;<;<;>;<;<;<;n;>;>;>;>;>;>;>;>;<;<;<;<;<;>;general;village;yes;never;10g;m
0;1;0;0;1;0;1;1;;180;;;217;;232;201;>;n;n;>;n;>;>;<;<;<;<;<;<;n;>;n;>;>;>;n;>;>;<;<;>;>;>;>;general;village;yes;never;11g;f
0;1;0;0;1;1;1;1;;343;;;271;273;214;368;>;n;n;>;>;>;>;<;<;>;>;>;<;n;>;>;>;>;>;>;>;>;<;>;<;>;<;<;professional;village;yes;never;5g;m
0;1;0;0;1;0;1;1;;259;;;235;;259;285;>;n;n;>;n;>;>;<;<;>;<;=;<;n;>;n;>;>;>;n;>;>;<;<;<;>;>;<;general;village;yes;never;6g;f
