gender;education type;locality;religion;how_often;generation;partner;marriage;break;divorce;child;sep_from_par;work;education;partner;marriage;break;divorce;child;sep_from_par;work;education;last_event
f;general;city;yes;min_once_a_month;1g;0;1;0;0;0;1;1;1;;254;;;;228;228;226;child
f;professional;city;yes;min_once_a_month;3g;0;1;0;0;0;1;1;1;;411;;;;408;220;260;child
f;professional;city;yes;sev_a_year;6g;0;1;0;0;0;1;1;1;;357;;;;357;170;236;child
f;professional;city;yes;min_once_a_month;1g;0;1;0;0;1;1;1;0;;259;;;269;259;208;;education
f;professional;city;yes;min_once_a_month;8g;0;1;0;0;0;1;1;1;;264;;;;264;179;178;child
f;professional;city;yes;never;8g;0;1;0;0;1;1;1;1;;224;;;232;215;182;215;div
f;general;city;yes;sev_a_year;9g;0;0;0;0;1;1;1;1;;;;;240;214;214;311;partner
f;professional;city;yes;sev_a_year;5g;0;1;0;0;0;1;1;1;;300;;;;214;227;225;child
f;professional;city;yes;never;7g;0;1;0;0;0;1;1;1;;339;;;;205;206;323;child
f;professional;city;yes;sev_a_year;7g;0;1;0;0;0;1;1;1;;250;;;;250;190;214;child
f;higher;city;no;sev_a_year;8g;0;0;0;0;1;1;1;1;;;;;226;202;210;271;partner
f;professional;city;yes;min_once_a_month;2g;0;1;0;0;1;1;1;0;;389;;;311;293;210;;education
f;higher;city;yes;min_once_a_month;9g;0;1;0;1;1;1;1;0;;244;;301;249;358;316;;education
m;professional;city;yes;sev_a_year;7g;0;1;0;0;0;1;1;1;;256;;;;256;193;205;child
m;professional;city;yes;never;6g;0;1;0;0;0;1;1;1;;244;;;;193;197;242;child
m;professional;city;yes;sev_a_week;1g;0;1;0;0;0;1;1;1;;288;;;;213;207;301;child
m;professional;city;yes;never;10g;0;1;0;0;1;1;1;0;;282;;;292;282;266;;education
f;professional;city;yes;never;10g;0;1;0;0;0;0;1;1;;232;;;;;219;218;child
f;professional;city;yes;min_once_a_month;6g;0;1;0;0;0;1;1;1;;238;;;;238;223;223;child
f;general;city;yes;sev_a_year;4g;0;1;0;0;0;1;1;1;;230;;;;237;222;245;child
f;general;city;yes;never;1g;0;1;0;0;1;0;1;1;;283;;;295;;194;170;sep
m;professional;city;yes;sev_a_year;6g;0;1;0;0;0;1;1;1;;298;;;;248;188;242;child
m;general;city;yes;never;4g;0;1;0;0;1;0;1;1;;246;;;250;;193;333;sep
f;general;city;yes;never;5g;1;1;0;0;1;1;1;1;483;430;;;512;333;225;216;br
m;professional;city;yes;sev_a_year;6g;0;1;0;0;1;0;1;1;;270;;;277;;229;228;sep
f;professional;city;yes;never;6g;0;1;0;0;1;1;1;0;;242;;;253;205;217;;education
f;professional;city;yes;never;5g;0;1;0;0;0;1;1;1;;228;;;;192;213;214;child
f;professional;city;yes;sev_a_year;3g;0;0;0;0;0;0;1;1;;;;;;;246;245;sep
m;professional;city;yes;sev_a_year;8g;0;1;0;0;0;0;1;0;;268;;;;;219;;education
m;professional;city;yes;sev_a_year;5g;0;1;0;0;1;1;1;0;;275;;;282;186;210;;education
m;professional;city;yes;never;10g;0;1;0;0;0;0;1;1;;278;;;;;269;250;child
m;professional;city;yes;never;5g;1;0;0;0;1;1;1;1;540;;;;272;222;210;210;marriage
m;higher;city;yes;sev_a_year;8g;0;1;0;0;0;1;1;1;;346;;;;262;299;298;child
m;professional;city;yes;sev_a_year;4g;0;1;0;0;1;0;1;1;;311;;;323;;190;344;sep
m;professional;city;no;never;10g;1;0;0;0;1;1;1;1;289;;;;331;278;262;231;marriage
f;professional;city;yes;sev_a_year;7g;0;1;0;0;1;1;1;1;;250;;;256;216;226;225;div
f;professional;city;yes;sev_a_year;5g;1;1;0;1;1;1;1;1;361;242;;277;242;217;241;229;br
f;higher;city;yes;never;9g;0;1;0;0;1;1;1;0;;273;;;272;260;232;;education
f;professional;city;yes;sev_a_year;8g;1;1;0;0;1;1;1;1;275;276;;;285;246;211;210;br
f;higher;city;yes;sev_a_year;4g;0;1;0;0;1;1;1;0;;230;;;241;230;225;;education
f;higher;city;yes;sev_a_year;7g;0;1;0;0;0;1;1;1;;321;;;;188;222;305;child
f;professional;city;yes;never;7g;0;1;0;0;0;1;1;1;;359;;;;220;220;292;partner
f;professional;city;yes;sev_a_year;11g;0;1;0;0;1;1;0;1;;197;;;213;199;;235;work
f;professional;city;yes;never;2g;1;1;0;0;1;1;1;1;320;327;;;329;320;245;528;br
f;professional;city;yes;sev_a_year;7g;0;1;0;0;0;1;1;1;;269;;;;269;231;267;child
m;general;city;yes;never;6g;0;1;0;0;1;0;1;1;;283;;;300;;207;279;sep
m;professional;city;yes;sev_a_year;8g;0;1;0;0;0;1;1;1;;258;;;;259;261;219;div
m;professional;city;yes;never;6g;0;1;0;0;1;0;1;1;;279;;;360;;243;218;sep
f;higher;city;yes;min_once_a_month;9g;0;1;0;0;0;1;1;1;;275;;;;275;264;260;child
m;general;city;yes;never;5g;0;1;0;0;1;1;1;1;;284;;;296;393;200;232;div
f;higher;city;yes;sev_a_year;5g;0;1;0;0;1;1;1;1;;386;;;418;251;226;369;div
m;higher;city;yes;sev_a_year;5g;0;1;0;0;0;1;1;1;;279;;;;270;207;350;child
f;professional;city;yes;sev_a_year;5g;0;1;0;1;1;0;1;1;;231;;299;239;;215;213;sep
f;higher;city;yes;never;7g;1;1;0;1;1;1;1;1;473;241;;287;265;241;209;388;br
f;professional;city;yes;min_once_a_month;5g;1;0;0;0;0;1;1;1;277;;;;;266;226;224;marriage
f;higher;city;yes;never;5g;0;0;0;0;1;1;1;0;;;;;293;218;253;;education
m;professional;city;yes;never;3g;0;1;0;0;1;1;1;0;;303;;;314;222;243;;education
f;general;city;yes;never;2g;0;1;0;0;0;1;1;1;;375;;;;200;220;377;child
m;professional;city;yes;sev_a_year;9g;1;0;0;0;0;0;1;1;397;;;;;;225;224;sep
f;higher;city;yes;sev_a_week;9g;1;1;1;0;0;1;1;1;264;267;297;;;229;268;265;div
m;professional;city;yes;min_once_a_month;4g;1;1;0;0;1;1;1;1;293;295;;;307;298;254;238;br
m;higher;city;yes;sev_a_year;6g;0;1;0;0;1;0;1;1;;284;;;269;;271;269;sep
m;professional;city;yes;never;7g;0;1;0;0;1;1;1;0;;257;;;268;213;248;;education
m;higher;city;yes;sev_a_year;10g;0;0;0;0;0;0;1;0;;;;;;;238;;education
m;professional;city;yes;never;4g;0;1;0;1;1;1;1;1;;298;;423;310;255;186;219;partner
m;professional;city;yes;min_once_a_month;8g;0;1;0;0;1;0;1;1;;226;;;228;;240;222;sep
f;professional;city;yes;min_once_a_month;4g;0;0;0;0;1;1;1;1;;;;;220;214;201;200;marriage
m;higher;city;yes;sev_a_year;7g;1;1;0;0;1;0;1;1;335;344;;;390;;204;370;br
f;professional;city;yes;sev_a_year;2g;0;0;0;0;0;1;1;1;;;;;;199;203;305;marriage
m;professional;city;no;never;7g;0;1;0;0;0;1;1;1;;368;;;;334;274;272;child
m;higher;city;no;never;4g;0;0;0;0;0;1;1;1;;;;;;301;384;382;marriage
f;professional;city;no;sev_a_week;10g;1;1;0;0;1;1;1;1;361;256;;;293;263;233;232;br
m;professional;city;yes;sev_a_year;8g;1;0;0;0;0;1;1;1;429;;;;;225;224;223;child
m;higher;city;yes;never;2g;0;1;0;1;1;1;1;1;;327;;611;337;327;219;324;partner
f;professional;city;yes;sev_a_year;10g;0;1;0;0;0;1;1;1;;238;;;;238;237;234;child
f;higher;city;yes;min_once_a_month;2g;0;1;0;1;1;1;0;0;;241;;396;264;177;;;education
f;higher;city;yes;sev_a_year;2g;0;0;0;0;0;1;1;1;;;;;;270;270;329;child
f;professional;city;yes;sev_a_year;8g;1;0;0;0;1;1;1;1;205;;;;264;242;203;287;br
m;higher;city;yes;never;3g;0;1;0;0;0;1;1;1;;292;;;;226;298;297;div
f;professional;city;yes;never;7g;0;1;0;1;0;1;1;1;;219;;242;;271;206;212;child
f;higher;city;yes;min_once_a_month;10g;0;1;0;0;1;1;1;1;;200;;;210;200;257;257;partner
m;higher;city;yes;sev_a_year;3g;0;1;0;0;1;0;1;1;;304;;;314;;272;409;sep
m;professional;city;no;never;9g;0;1;0;0;0;1;1;1;;248;;;;219;246;214;child
f;professional;city;yes;min_once_a_month;2g;0;1;0;0;1;0;1;1;;280;;;293;;229;241;sep
f;professional;city;yes;once_a_week;10g;1;1;1;0;1;1;1;1;201;210;277;;226;211;231;233;div
f;higher;city;yes;sev_a_year;2g;0;1;0;0;1;1;1;0;;262;;;271;262;220;;education
m;higher;city;yes;sev_a_year;11g;0;0;0;0;0;0;0;1;;;;;;;;292;work
m;professional;city;yes;never;10g;1;1;0;0;0;1;1;1;239;247;;;;240;210;211;child
f;professional;city;yes;never;5g;0;1;0;0;1;1;0;1;;215;;;225;216;;310;work
m;professional;city;yes;never;3g;1;1;0;0;1;1;1;1;272;296;;;286;213;210;354;br
f;general;city;yes;sev_a_year;10g;1;1;0;0;1;1;1;1;243;254;;;272;242;239;219;br
f;higher;city;no;never;3g;0;0;0;0;1;1;1;0;;;;;237;240;267;;education
m;professional;city;yes;sev_a_year;11g;0;0;0;0;0;0;1;1;;;;;;;219;219;sep
f;higher;city;yes;never;11g;0;0;0;0;0;1;1;1;;;;;;176;236;315;child
m;professional;city;no;never;4g;0;1;0;0;1;1;1;1;;301;;;415;247;295;295;div
f;higher;city;yes;sev_a_year;4g;1;1;0;1;1;1;1;1;385;287;;384;296;302;233;302;br
f;higher;city;yes;sev_a_year;7g;0;1;0;0;1;1;1;1;;250;;;277;202;249;262;div
f;higher;city;yes;sev_a_year;4g;0;1;0;0;1;1;1;0;;231;;;253;231;229;;education
m;general;city;no;never;3g;0;1;0;0;0;1;1;1;;333;;;;333;240;193;child
f;higher;city;yes;sev_a_year;3g;0;1;0;1;0;1;1;0;;255;;337;;271;204;;education
f;general;city;yes;sev_a_year;7g;1;1;0;0;1;1;1;1;429;235;;;245;237;213;223;br
f;higher;city;no;never;8g;1;1;0;0;0;1;1;1;294;296;;;;207;255;253;child
m;professional;city;no;never;2g;1;1;0;0;1;0;1;1;280;293;;;306;;263;249;sep
f;general;city;yes;min_once_a_month;7g;0;1;0;0;1;1;1;1;;237;;;255;305;208;276;partner
f;professional;city;yes;sev_a_year;5g;0;0;0;0;1;1;1;0;;;;;345;344;188;;marriage
f;professional;city;yes;sev_a_year;6g;0;1;0;0;1;1;1;1;;416;;;424;237;237;236;div
m;professional;city;no;never;11g;1;0;0;0;0;1;1;1;278;;;;;209;268;267;marriage
f;professional;city;yes;min_once_a_month;9g;1;1;1;0;0;1;1;1;212;247;234;;;184;253;241;child
f;general;city;no;never;5g;1;1;0;0;1;1;1;1;600;409;;;431;205;205;232;br
f;professional;city;yes;sev_a_year;8g;1;1;1;1;1;1;1;0;268;273;310;328;276;213;215;;education
m;higher;city;yes;min_once_a_month;2g;1;1;1;0;1;1;1;1;279;282;518;;292;262;262;259;div
f;general;city;yes;sev_a_year;7g;0;1;0;0;0;1;1;1;;233;;;;234;217;221;child
f;professional;city;no;never;4g;1;1;0;1;1;1;1;1;317;227;;321;237;308;217;218;br
f;professional;city;no;never;5g;1;1;0;0;1;1;1;1;243;246;;;350;440;220;313;br
f;higher;city;no;never;3g;1;1;0;0;1;1;1;1;291;302;;;313;220;318;315;br
m;general;city;yes;sev_a_year;4g;1;1;0;0;0;1;1;1;254;267;;;;267;247;247;child
m;higher;city;yes;never;5g;0;1;0;0;1;1;0;1;;332;;;349;244;;340;work
m;professional;city;yes;never;9g;1;1;0;1;0;1;1;1;312;305;;329;;254;205;205;child
f;higher;city;no;never;3g;0;1;0;0;1;1;0;1;;286;;;294;261;;330;work
m;higher;city;yes;sev_a_year;6g;1;1;1;0;1;1;1;1;205;256;479;;265;232;235;283;div
f;higher;city;yes;min_once_a_month;2g;1;1;0;0;1;1;1;1;288;331;;;299;236;302;313;br
f;professional;city;yes;never;2g;0;1;0;0;1;1;1;1;;277;;;301;289;236;236;div
f;higher;city;yes;sev_a_year;9g;0;1;0;0;1;1;1;0;;259;;;264;259;211;;education
f;general;city;yes;sev_a_year;7g;1;1;0;0;1;1;1;1;243;247;;;251;182;185;182;br
f;higher;city;yes;min_once_a_month;7g;0;1;0;1;0;1;1;1;;257;;336;;257;269;267;child
f;professional;city;yes;never;2g;0;1;0;0;1;1;1;0;;216;;;224;195;195;;education
f;higher;city;no;sev_a_year;11g;1;1;0;0;1;1;1;0;269;297;;;303;269;256;;education
m;higher;city;no;never;4g;0;1;0;0;1;1;0;0;;292;;;302;247;;;education
f;professional;city;yes;sev_a_year;4g;0;1;0;0;1;1;1;0;;249;;;261;249;196;;education
f;higher;city;no;never;5g;1;0;0;0;1;1;1;1;651;;;;310;301;421;299;br
f;higher;city;yes;once_a_week;7g;0;1;0;0;1;1;0;1;;232;;;263;232;;308;work
f;general;city;yes;sev_a_year;3g;0;1;0;0;0;1;1;1;;297;;;;236;236;241;child
f;professional;city;yes;sev_a_year;4g;1;0;1;0;1;1;1;1;274;;332;;282;337;218;251;marriage
f;professional;city;yes;sev_a_year;9g;0;1;0;1;1;0;1;1;;257;;336;266;;229;228;sep
f;general;city;yes;sev_a_year;9g;0;0;0;0;0;0;0;0;;;;;;;;;education
f;general;city;yes;never;1g;1;0;1;0;0;1;1;1;462;;498;;;197;203;179;child
f;general;city;yes;never;2g;0;1;0;0;1;1;0;1;;222;;;232;264;;191;work
f;professional;city;yes;sev_a_year;7g;1;1;1;1;1;1;1;0;236;220;293;235;246;248;260;;education
f;general;city;no;sev_a_year;4g;1;1;0;0;1;1;1;1;285;286;;;309;286;216;470;br
f;higher;city;no;sev_a_year;7g;0;1;0;0;1;1;1;0;;264;;;285;222;210;;education
f;higher;city;yes;never;7g;1;0;0;0;1;1;1;0;329;;;;351;278;207;;education
f;professional;city;yes;never;5g;0;1;0;1;1;1;1;0;;282;;332;318;202;214;;education
f;general;city;yes;sev_a_year;3g;1;1;1;0;1;1;1;0;345;347;441;;357;226;190;;education
f;general;city;yes;sev_a_year;1g;0;1;0;0;1;1;0;0;;236;;;255;236;;;education
f;higher;city;yes;sev_a_year;11g;0;1;0;0;1;1;0;1;;233;;;241;233;;258;work
f;higher;city;yes;sev_a_year;7g;0;0;0;0;1;0;1;1;;;;;277;;216;280;sep
f;professional;city;yes;sev_a_year;4g;1;1;0;0;1;1;1;1;206;215;;;215;206;230;204;br
m;professional;city;yes;sev_a_year;8g;0;1;0;0;1;0;1;1;;253;;;281;;244;217;sep
f;general;city;yes;never;2g;0;1;0;0;1;0;1;1;;211;;;235;;196;222;sep
f;professional;city;yes;sev_a_year;5g;0;1;0;0;0;1;1;1;;249;;;;285;237;223;child
m;general;city;no;never;7g;0;0;0;0;0;0;1;1;;;;;;;183;219;sep
m;professional;city;no;never;3g;0;1;0;0;1;1;1;0;;291;;;325;231;224;;education
f;professional;city;yes;sev_a_year;1g;0;0;0;0;0;1;1;1;;;;;;282;261;260;child
m;general;city;yes;sev_a_year;9g;1;1;0;0;0;1;1;1;257;262;;;;189;243;218;child
f;professional;city;yes;sev_a_year;8g;1;1;0;0;1;1;1;1;429;237;;;244;252;214;283;div
f;professional;city;yes;min_once_a_month;7g;1;1;0;0;0;1;1;1;357;360;;;;360;209;314;child
f;higher;city;yes;never;7g;0;1;0;0;0;1;1;1;;257;;;;210;210;291;child
f;higher;city;yes;min_once_a_month;7g;1;1;0;0;1;1;1;1;269;298;;;302;222;213;362;br
f;professional;city;yes;sev_a_year;2g;1;1;0;0;0;1;1;1;307;319;;;;260;227;237;br
f;professional;city;yes;sev_a_year;7g;1;1;0;0;1;1;1;1;250;262;;;301;250;272;272;br
f;professional;city;no;never;6g;0;1;0;1;1;1;1;1;;276;;304;290;353;187;187;partner
m;higher;city;no;sev_a_year;4g;0;1;0;1;1;1;1;1;;291;;410;327;301;217;301;partner
f;higher;city;yes;sev_a_year;8g;0;0;0;0;0;1;1;1;;;;;;322;272;270;child
f;higher;city;yes;sev_a_year;5g;0;1;0;0;1;1;0;1;;227;;;251;206;;263;work
m;professional;city;no;never;5g;0;0;0;0;0;0;1;1;;;;;;;207;206;partner
f;general;city;yes;never;9g;1;1;1;0;1;1;1;0;206;219;232;;201;269;240;;education
f;professional;city;yes;sev_a_year;9g;1;1;0;0;0;1;1;1;210;218;;;;217;214;213;child
f;professional;city;yes;sev_a_year;3g;0;1;0;0;0;1;1;1;;267;;;;267;255;254;child
f;professional;city;yes;sev_a_year;9g;0;1;0;0;1;0;1;1;;234;;;313;;233;233;sep
m;general;city;yes;never;9g;1;1;0;0;0;1;1;1;267;294;;;;277;233;216;child
f;professional;city;yes;never;8g;1;1;0;0;1;1;1;1;229;232;;;240;184;220;219;br
m;professional;city;yes;never;9g;0;0;0;0;0;0;1;1;;;;;;;236;335;sep
f;general;city;yes;min_once_a_month;2g;0;0;0;0;1;1;1;1;;;;;276;243;257;257;partner
f;general;city;yes;min_once_a_month;3g;1;0;0;0;1;1;1;1;240;;;;262;309;206;171;br
m;professional;city;no;never;8g;1;1;0;0;0;1;1;1;248;252;;;;252;216;216;child
m;higher;city;no;never;6g;0;1;0;0;0;1;1;1;;317;;;;208;276;278;child
m;general;city;no;never;3g;1;1;0;0;0;1;1;1;279;317;;;;279;216;220;child
f;professional;city;no;sev_a_year;11g;1;1;1;0;1;1;1;1;215;217;331;;234;245;251;228;div
f;higher;city;yes;sev_a_year;10g;0;0;0;0;0;1;1;0;;;;;;354;233;;education
m;professional;city;yes;sev_a_week;8g;0;1;0;0;1;1;1;1;;276;;;296;200;270;270;div
f;professional;city;yes;min_once_a_month;9g;1;1;1;0;0;1;1;1;213;220;240;;;213;210;207;child
m;professional;city;yes;never;11g;1;0;0;0;0;1;1;1;264;;;;;215;275;236;child
f;higher;city;yes;never;2g;1;1;0;0;0;1;1;1;322;324;;;;277;280;277;child
f;higher;city;yes;sev_a_year;9g;1;1;1;0;1;1;1;0;220;232;328;;237;192;340;;education
f;higher;city;yes;never;1g;0;0;0;0;0;0;1;1;;;;;;;279;278;sep
f;professional;city;yes;sev_a_year;2g;1;1;0;0;1;1;1;1;258;261;;;268;228;239;360;br
f;higher;city;yes;sev_a_year;6g;0;1;0;1;1;1;1;1;;233;;295;241;233;225;325;partner
f;higher;city;yes;sev_a_year;2g;0;1;0;0;1;1;1;0;;285;;;343;205;252;;education
m;higher;city;no;never;5g;0;1;0;0;1;1;1;0;;255;;;265;263;232;;education
m;professional;city;no;sev_a_year;4g;1;1;0;0;1;1;1;0;232;274;;;269;183;193;;education
m;higher;city;no;never;1g;0;1;0;0;1;1;1;0;;291;;;302;178;216;;education
f;higher;city;yes;min_once_a_month;9g;1;1;0;0;1;1;1;1;200;236;;;228;242;210;384;br
f;higher;city;yes;sev_a_year;8g;0;1;0;0;0;1;1;1;;278;;;;266;268;266;child
f;general;city;yes;sev_a_year;6g;1;0;0;0;0;1;1;1;224;;;;;224;186;231;child
m;professional;city;no;never;10g;0;1;0;0;1;1;1;1;;216;;;219;216;242;240;partner
f;professional;city;yes;sev_a_year;6g;0;1;0;0;0;1;1;1;;399;;;;184;213;213;child
f;professional;city;yes;min_once_a_month;6g;1;1;1;1;1;1;1;0;207;233;431;431;238;245;206;;education
f;professional;city;yes;once_a_week;6g;0;1;0;0;0;1;1;1;;241;;;;272;241;240;child
m;professional;city;no;never;6g;1;1;0;0;0;1;1;1;254;269;;;;182;214;214;child
f;general;city;no;never;5g;1;0;1;0;1;0;1;1;349;;355;;358;;172;205;sep
f;general;city;yes;once_a_week;7g;1;0;0;0;1;1;1;1;386;;;;264;418;217;228;marriage
f;general;city;yes;never;11g;0;0;0;0;0;0;1;1;;;;;;;213;267;sep
f;higher;city;yes;sev_a_year;10g;0;1;0;0;1;0;1;1;;261;;;271;;216;262;sep
f;professional;city;yes;sev_a_year;9g;1;0;0;0;0;1;1;1;288;;;;;240;187;227;child
m;general;city;yes;never;6g;1;1;0;1;1;1;1;1;429;259;;348;270;377;179;251;br
f;higher;city;yes;sev_a_year;7g;0;0;0;0;0;1;1;1;;;;;;232;288;286;child
m;professional;city;yes;sev_a_year;9g;1;0;0;0;0;1;1;0;334;;;;;246;249;;education
m;professional;city;yes;sev_a_year;10g;0;0;0;0;0;1;1;1;;;;;;201;204;221;partner
m;professional;city;yes;sev_a_year;7g;1;1;1;0;1;1;1;1;330;341;450;;351;341;210;210;div
m;professional;city;no;never;8g;1;1;1;1;1;0;1;1;213;226;237;241;223;;282;277;sep
f;professional;city;no;sev_a_year;10g;1;0;0;0;1;1;1;1;296;;;;296;354;268;268;br
f;professional;city;no;never;3g;0;1;0;0;1;1;1;0;;280;;;291;280;243;;education
m;professional;city;no;never;1g;1;1;0;0;0;1;1;1;283;290;;;;272;272;269;child
f;professional;city;yes;sev_a_year;4g;1;1;0;0;1;1;0;1;246;247;;;256;238;;297;work
f;professional;city;no;never;6g;1;1;1;0;1;1;1;1;222;289;237;;232;291;210;199;div
f;professional;city;no;never;5g;1;1;0;0;0;1;1;1;210;216;;;;200;222;223;child
f;professional;city;yes;never;11g;1;0;0;0;1;1;1;1;278;;;;286;220;253;251;br
m;higher;city;yes;sev_a_year;5g;1;0;0;0;0;1;1;1;361;;;;;222;213;319;br
f;higher;city;yes;sev_a_year;11g;1;0;0;0;0;1;1;0;234;;;;;234;242;;br
f;higher;city;yes;never;6g;1;1;0;0;1;1;1;1;250;264;;;274;205;252;250;br
f;higher;city;yes;min_once_a_month;6g;0;1;0;1;1;1;1;1;;233;;519;237;239;261;261;partner
f;higher;city;yes;min_once_a_month;3g;1;1;0;1;1;1;1;1;523;322;;402;335;201;279;278;br
f;professional;city;yes;sev_a_year;2g;0;1;0;0;0;1;1;1;;269;;;;183;222;219;child
f;professional;city;yes;sev_a_year;6g;1;1;0;0;1;1;1;1;357;233;;;241;192;184;374;br
f;higher;city;yes;never;3g;0;1;0;0;0;1;1;0;;318;;;;234;258;;education
f;professional;city;yes;sev_a_year;2g;0;1;0;0;1;1;1;0;;307;;;319;307;219;;education
m;professional;city;no;never;5g;1;1;1;1;1;0;1;1;270;294;366;414;380;;205;298;sep
f;professional;city;yes;sev_a_year;5g;1;1;0;0;0;1;1;1;199;217;;;;182;206;205;child
m;general;city;no;never;8g;1;0;0;0;1;1;1;1;368;;;;272;292;272;268;marriage
m;professional;city;yes;sev_a_year;8g;1;1;0;0;1;1;1;0;264;273;;;287;282;265;;education
f;higher;city;no;never;7g;0;1;0;0;0;1;1;1;;261;;;;209;271;270;child
f;professional;city;no;never;11g;1;1;1;0;0;1;1;1;222;254;226;;;223;245;204;child
m;professional;city;no;sev_a_year;10g;1;0;1;0;1;0;1;1;287;;418;;297;;196;214;sep
f;professional;city;yes;once_a_week;2g;0;1;0;0;1;0;1;1;;306;;;315;;198;232;sep
m;professional;city;yes;sev_a_week;6g;0;0;0;0;0;0;1;1;;;;;;;270;268;sep
m;professional;city;no;never;9g;0;1;0;0;1;1;1;0;;288;;;293;254;203;;education
m;professional;city;yes;sev_a_year;8g;1;1;0;0;0;1;1;1;268;274;;;;222;211;210;child
f;general;city;yes;sev_a_year;11g;1;1;0;0;1;1;1;0;230;244;;;243;230;270;;education
f;higher;city;yes;sev_a_year;10g;1;0;1;0;0;1;1;1;263;;280;;;369;252;322;marriage
m;professional;city;yes;never;8g;1;0;0;0;1;1;1;1;294;;;;330;208;245;243;marriage
f;higher;city;yes;never;7g;1;1;0;0;0;1;1;1;276;282;;;;258;201;256;child
f;general;city;yes;min_once_a_month;5g;1;0;0;0;1;1;1;1;328;;;;339;210;223;315;br
f;professional;city;yes;never;7g;1;0;1;0;0;1;1;1;242;;276;;;382;230;228;child
f;professional;city;yes;sev_a_year;9g;1;0;0;0;1;1;1;1;286;;;;306;358;249;247;marriage
f;higher;city;yes;sev_a_year;4g;1;1;0;0;1;1;1;1;317;325;;;329;173;279;278;br
f;higher;city;yes;sev_a_year;4g;1;1;0;0;1;1;1;1;262;264;;;258;193;252;250;br
f;higher;city;yes;never;5g;1;1;0;0;1;1;1;0;204;212;;;217;203;204;;education
f;professional;city;yes;min_once_a_month;6g;0;1;0;0;1;1;1;0;;293;;;305;214;237;;education
f;professional;city;yes;sev_a_year;4g;1;1;0;1;1;1;1;1;326;218;;316;227;172;171;205;br
f;professional;city;yes;sev_a_year;6g;0;1;0;0;1;0;1;1;;425;;;428;;232;231;sep
m;professional;city;yes;sev_a_year;9g;1;1;1;0;1;1;1;1;312;319;345;;323;219;179;202;div
f;professional;city;yes;never;8g;1;1;0;0;0;1;1;1;263;265;;;;207;250;248;child
f;professional;city;yes;sev_a_year;10g;1;1;0;0;1;1;1;0;190;195;;;196;211;220;;education
m;higher;city;no;never;2g;1;1;0;0;1;1;1;1;442;323;;;319;217;278;274;div
f;professional;city;no;never;5g;1;1;0;0;1;1;1;1;261;268;;;277;200;239;259;br
f;professional;city;no;sev_a_week;2g;0;1;0;0;1;1;1;1;;304;;;313;440;219;346;div
f;higher;city;no;never;6g;0;0;0;0;0;1;1;1;;;;;;210;246;376;child
f;general;city;no;never;9g;0;1;0;1;1;1;1;1;;243;;269;247;236;195;255;partner
m;higher;city;no;never;8g;1;1;0;0;0;1;1;1;398;423;;;;245;258;362;child
f;higher;city;no;never;2g;1;1;0;1;1;1;1;1;536;299;;468;310;301;273;272;br
f;higher;city;yes;sev_a_year;2g;1;0;0;0;0;1;1;1;481;;;;;329;228;405;br
f;higher;city;yes;never;10g;0;0;0;0;0;0;1;1;;;;;;;262;296;sep
f;general;city;yes;sev_a_year;2g;0;1;0;0;0;1;1;1;;262;;;;208;243;280;child
f;higher;city;yes;sev_a_year;7g;1;0;0;0;0;1;1;1;385;;;;;244;204;289;marriage
f;higher;city;yes;sev_a_year;5g;0;1;0;0;0;1;1;1;;277;;;;210;270;267;child
f;professional;city;yes;never;1g;0;1;0;0;0;1;1;1;;237;;;;237;166;225;child
f;professional;city;yes;sev_a_year;5g;0;1;0;1;0;0;1;1;;297;;304;;;221;234;sep
f;general;city;no;sev_a_year;4g;0;1;0;0;1;1;1;1;;446;;;260;379;172;245;partner
f;higher;city;yes;min_once_a_month;3g;0;1;0;0;1;1;1;1;;416;;;440;307;216;304;div
m;higher;city;no;never;7g;1;1;0;1;1;1;1;1;243;250;;447;278;146;258;257;br
f;professional;city;no;never;8g;0;1;0;0;1;1;1;1;;204;;;210;204;239;250;div
m;higher;city;yes;sev_a_year;10g;1;0;0;0;0;1;1;0;277;;;;;247;240;;education
f;professional;city;yes;sev_a_year;5g;1;0;0;0;1;1;1;1;490;;;;402;187;197;389;br
f;higher;city;yes;sev_a_year;6g;0;0;0;0;0;1;0;1;;;;;;227;;256;work
m;professional;city;yes;sev_a_year;8g;0;1;0;0;0;1;1;1;;260;;;;176;222;221;child
f;professional;city;no;never;4g;1;1;0;0;1;1;1;1;251;252;;;298;285;228;249;br
f;general;city;yes;never;4g;0;1;0;0;0;1;1;1;;253;;;;308;195;265;child
f;professional;city;no;never;5g;1;1;1;1;1;0;1;1;300;314;430;430;313;;206;361;sep
f;higher;city;yes;never;10g;1;1;0;0;0;1;0;1;272;281;;;;271;;300;work
m;professional;city;yes;sev_a_year;4g;0;1;0;0;0;1;1;1;;290;;;;289;208;220;child
f;general;city;yes;sev_a_year;2g;0;1;0;0;1;0;1;1;;232;;;248;;206;194;sep
m;professional;city;no;never;5g;0;1;0;1;0;0;1;1;;257;;290;;;262;264;sep
f;professional;city;no;never;5g;1;1;0;0;1;1;1;1;296;297;;;315;295;233;230;br
f;professional;city;yes;sev_a_year;5g;0;1;0;0;1;1;1;1;;244;;;296;244;210;292;partner
